page,search_url,property_url,type,Location,Price,Area,Bedrooms,Y,Energy,NumUnits,Sale,Build,Delivery,Name_Prop,Units
2,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/lelystad/appartement-oostvaardersdijk-59-a/89495866/,Rent,Lelystad,1350,51,2,2019.0,,,,,,,
2,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/almere/appartement-homeruslaan-99/89491624/,Rent,Almere,1300,63,1,2022.0,A++,,,,,,
2,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/diemen/appartement-tureluurweg-68/43076246/,Rent,Diemen,1250,85,2,1993.0,B,,,,,,
2,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/amsterdam/appartement-arent-janszoon-ernststraat-1027/43047829/,Rent,Amsterdam,1375,75,2,2009.0,,,,,,,
2,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/amsterdam/appartement-arent-janszoon-ernststraat-1107/43047828/,Rent,Amsterdam,1400,75,2,2009.0,,,,,,,
2,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/amsterdam/appartement-hullenbergweg/43045746/,Rent,Amsterdam,1399,55,1,2025.0,,,,,,,
2,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/amsterdam/appartement-karspeldreef/43045474/,Rent,Amsterdam,1260,59,2,2025.0,,,,,,,
2,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/leiden/appartement-diamantlaan-122-a/43028910/,Rent,Leiden,1245,76,1,2012.0,,,,,,,
3,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/amsterdam/appartement-bernard-loderstraat-173/43027606/,Rent,Amsterdam,1480,83,1,2009.0,,,,,,,
3,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/den-hoorn-zh/appartement-egmondland-124/43028204/,Rent,Den Hoorn (ZH),1250,86,2,2013.0,A,,,,,,
3,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/zaandam/appartement-korte-hogendijk-20/43020409/,Rent,Zaandam,1395,81,2,2020.0,,,,,,,
3,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/lisse/appartement-haven-1-b002/89320141/,Rent,Lisse,1215,66,1,2025.0,,,,,,,
3,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/lisse/appartement-haven-1-d001/89320149/,Rent,Lisse,1500,52,1,2025.0,,,,,,,
3,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/lisse/appartement-haven-1-a001/89320128/,Rent,Lisse,1157,50,1,2025.0,,,,,,,
3,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/den-hoorn-zh/appartement-egmondland-126/43023823/,Rent,Den Hoorn (ZH),1150,86,2,2013.0,A,,,,,,
3,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/hoofddorp/appartement-antje-breijerstraat-217/43023395/,Rent,Hoofddorp,1500,93,2,2004.0,A,,,,,,
3,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/alphen-aan-den-rijn/appartement-energieweg-1-g/43017694/,Rent,Alphen aan den Rijn,1395,71,2,2022.0,A++,,,,,,
3,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/alphen-aan-den-rijn/appartement-sint-jorisstraat-43/43017440/,Rent,Alphen aan den Rijn,1395,83,2,2005.0,B,,,,,,
3,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/nieuw-vennep/appartement-sandestein-50/43929495/,Rent,Nieuw-Vennep,1458,84,2,2007.0,,,,,,,
3,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/almere/appartement-kapitein-de-langestraat-131/43034348/,Rent,Almere,1230,91,2,,B,,,,,,
3,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/schiedam/appartement-lange-nieuwstraat-185-l/43012849/,Rent,Schiedam,1498,126,2,2021.0,,,,,,,
3,"https://www.funda.nl/zoeken/huur?price=%220-1500%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQp%257Be%2540q%257CDj%257BM%257D~JtaBn~KwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJ_~%255BfyIdeIujUhvI%257DqEtiVrlE,kniYian%257CHeuCueCexS~%257CNhvIo%257CGjrKtmCtcAogF,%257DksYcza%257CHeaVkxT%257Bh%255DtoM%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/huur/capelle-aan-den-ijssel/appartement-blinkert-77/43995480/,Rent,Capelle aan den IJssel,1345,74,2,2025.0,A+,,,,,,
